정류장번호,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명
CAB285001481,아랫말,36.81361963,127.17551741,2024-10-28,1481.0,34010,충청남도 천안시,천안BIS
CAB285001482,대전충남양계축협,36.8081761,127.1614679,2024-10-28,1482.0,34010,충청남도 천안시,천안BIS
CAB285001483,두정역푸르지오 남문,36.83230796,127.15088908,2024-10-28,1483.0,34010,충청남도 천안시,천안BIS
CAB285001484,한기대(두정),36.8391863,127.14214574,2024-10-28,1484.0,34010,충청남도 천안시,천안BIS
CAB285001485,두정대우3차아파트,36.83879962,127.14376907,2024-10-28,1485.0,34010,충청남도 천안시,천안BIS
CAB285000388,백자1리,36.70771963,127.28404242,2024-10-28,388.0,34010,충청남도 천안시,천안BIS
CAB285000389,발산리,36.7225546,127.28733908,2024-10-28,389.0,34010,충청남도 천안시,천안BIS
CAB285000390,수신면행정복지센터,36.73091794,127.28149741,2024-10-28,390.0,34010,충청남도 천안시,천안BIS
CAB285000391,수신초등학교,36.73273731,127.28400458,2024-10-28,391.0,34010,충청남도 천안시,천안BIS
CAB285000392,수신초등학교,36.73286212,127.28439134,2024-10-28,392.0,34010,충청남도 천안시,천안BIS
CAB285000393,발산리,36.70857463,127.29791409,2024-10-28,393.0,34010,충청남도 천안시,천안BIS
CAB285000394,발산2리(지장골),36.7164505,127.30106163,2024-10-28,394.0,34010,충청남도 천안시,천안BIS
CAB285000395,남산,36.7315149,127.2970365,2024-10-28,395.0,34010,충청남도 천안시,천안BIS
CAB285000396,장산리,36.737563,127.2965278,2024-10-28,396.0,34010,충청남도 천안시,천안BIS
CAB285000397,상록리조트정문,36.74244297,127.28622907,2024-10-28,397.0,34010,충청남도 천안시,천안BIS
CAB285000398,장산3리(송내),36.74515454,127.28944073,2024-10-28,398.0,34010,충청남도 천안시,천안BIS
CAB285000399,장산4리,36.7467931,127.2906952,2024-10-28,399.0,34010,충청남도 천안시,천안BIS
CAB285000400,송내리,36.75057,127.292227,2024-10-28,400.0,34010,충청남도 천안시,천안BIS
CAB285000401,상리길,36.75439013,127.29529207,2024-10-28,401.0,34010,충청남도 천안시,천안BIS
CAB285000402,병천1리,36.7607438,127.2945372,2024-10-28,402.0,34010,충청남도 천안시,천안BIS
CAB285000403,신한아파트,36.76561875,127.28837884,2024-10-28,403.0,34010,충청남도 천안시,천안BIS
CAB285000405,코리아텍,36.767314,127.284406,2024-10-28,405.0,34010,충청남도 천안시,천안BIS
CAB285000406,코리아텍,36.767778,127.283134,2024-10-28,406.0,34010,충청남도 천안시,천안BIS
CAB285000407,통일공업사,36.76882643,127.27989097,2024-10-28,407.0,34010,충청남도 천안시,천안BIS
CAB285000408,칠성섬유,36.76911298,127.27961241,2024-10-28,408.0,34010,충청남도 천안시,천안BIS
CAB285000409,가전4리(문다라니),36.77025933,127.27446132,2024-10-28,409.0,34010,충청남도 천안시,천안BIS
CAB285000410,가전4리(문다라니),36.77044965,127.27426408,2024-10-28,410.0,34010,충청남도 천안시,천안BIS
CAB285000411,상동중앙아파트(문답안),36.77034156,127.26954469,2024-10-28,411.0,34010,충청남도 천안시,천안BIS
CAB285000413,가전2리,36.75761466,127.2793024,2024-10-28,413.0,34010,충청남도 천안시,천안BIS
CAB285000414,가전3리,36.75643417,127.28499593,2024-10-28,414.0,34010,충청남도 천안시,천안BIS
CAB285000417,장재울(두릉),36.738092,127.3519495,2024-10-28,417.0,34010,충청남도 천안시,천안BIS
CAB285000418,장재울(두릉),36.7379296,127.3518266,2024-10-28,418.0,34010,충청남도 천안시,천안BIS
CAB285000420,송정2리,36.7364087,127.3334048,2024-10-28,420.0,34010,충청남도 천안시,천안BIS
CAB285000421,송정2리(복다회리),36.73706463,127.32980909,2024-10-28,421.0,34010,충청남도 천안시,천안BIS
CAB285000422,송정1리(와촌),36.7375161,127.3260548,2024-10-28,422.0,34010,충청남도 천안시,천안BIS
CAB285000423,송정2리,36.73992464,127.32067407,2024-10-28,423.0,34010,충청남도 천안시,천안BIS
CAB285000424,송정1리(상촌),36.74187128,127.31531241,2024-10-28,424.0,34010,충청남도 천안시,천안BIS
CAB285000425,용두3리(유관순생가 진입),36.74761964,127.31107241,2024-10-28,425.0,34010,충청남도 천안시,천안BIS
CAB285000426,용두리,36.7513285,127.3146519,2024-10-28,426.0,34010,충청남도 천안시,천안BIS
CAB285000427,용두2리(유관순생가앞),36.7566257,127.3182467,2024-10-28,427.0,34010,충청남도 천안시,천안BIS
CAB285000428,병천3리,36.76227454,127.30000125,2024-10-28,428.0,34010,충청남도 천안시,천안BIS
CAB285000429,병천3리,36.76215636,127.30075517,2024-10-28,429.0,34010,충청남도 천안시,천안BIS
CAB285000430,유관순열사유적지,36.76257133,127.30344394,2024-10-28,430.0,34010,충청남도 천안시,천안BIS
CAB285000431,유관순열사유적지,36.76310464,127.30569575,2024-10-28,431.0,34010,충청남도 천안시,천안BIS
CAB285000433,병천중고등학교,36.76458964,127.31253573,2024-10-28,433.0,34010,충청남도 천안시,천안BIS
CAB285000434,구도리,36.76794963,127.32556909,2024-10-28,434.0,34010,충청남도 천안시,천안BIS
CAB285000435,화계1리(반계),36.76969365,127.33490655,2024-10-28,435.0,34010,충청남도 천안시,천안BIS
CAB285000436,화계1리(반계),36.7699116,127.33561332,2024-10-28,436.0,34010,충청남도 천안시,천안BIS
CAB285000437,송연1리(삼한),36.77230185,127.33899432,2024-10-28,437.0,34010,충청남도 천안시,천안BIS
CAB285000438,동면사무소,36.77602844,127.34508274,2024-10-28,438.0,34010,충청남도 천안시,천안BIS
CAB285000439,동면농협,36.7762617,127.34507426,2024-10-28,439.0,34010,충청남도 천안시,천안BIS
CAB285000440,삽다리,36.77996548,127.3549785,2024-10-28,440.0,34010,충청남도 천안시,천안BIS
CAB285000441,송연2리(수리골),36.78023632,127.36543407,2024-10-28,441.0,34010,충청남도 천안시,천안BIS
CAB285000442,수남1리(차여),36.77403786,127.37307726,2024-10-28,442.0,34010,충청남도 천안시,천안BIS
CAB285000443,장송2리(한마음고등학교),36.77317627,127.37997074,2024-10-28,443.0,34010,충청남도 천안시,천안BIS
CAB285000444,수남리(매작),36.76825158,127.3865552,2024-10-28,444.0,34010,충청남도 천안시,천안BIS
CAB285000445,화덕1리,36.7621957,127.3983109,2024-10-28,445.0,34010,충청남도 천안시,천안BIS
CAB285000446,화덕2리(도명),36.76283132,127.41083075,2024-10-28,446.0,34010,충청남도 천안시,천안BIS
CAB285000449,병천우체국,36.76295588,127.29758729,2024-10-28,449.0,34010,충청남도 천안시,천안BIS
CAB285000450,관세인재개발원 해양경찰연구센터,36.76453544,127.2949705,2024-10-28,450.0,34010,충청남도 천안시,천안BIS
CAB285000451,병천면행정복지센터,36.76602632,127.30263408,2024-10-28,451.0,34010,충청남도 천안시,천안BIS
CAB285000452,신세계아파트,36.76774465,127.30492407,2024-10-28,452.0,34010,충청남도 천안시,천안BIS
CAB285000453,신세계아파트,36.76761812,127.30505327,2024-10-28,453.0,34010,충청남도 천안시,천안BIS
CAB285000454,도원1리,36.76974727,127.30869534,2024-10-28,454.0,34010,충청남도 천안시,천안BIS
CAB285000455,도원1리(면실부락),36.77156132,127.31068741,2024-10-28,455.0,34010,충청남도 천안시,천안BIS
CAB285000456,도원1리(면실부락),36.77178281,127.3111737,2024-10-28,456.0,34010,충청남도 천안시,천안BIS
CAB285000457,도원2리(광기),36.780225,127.3155831,2024-10-28,457.0,34010,충청남도 천안시,천안BIS
CAB285000458,도원3리(가정),36.7876214,127.316647,2024-10-28,458.0,34010,충청남도 천안시,천안BIS
CAB285000459,매성3리(매당마을),36.79983693,127.3190532,2024-10-28,459.0,34010,충청남도 천안시,천안BIS
CAB285000460,작성마을,36.80303117,127.31979001,2024-10-28,460.0,34010,충청남도 천안시,천안BIS
CAB285000461,봉항1리,36.82914699,127.31540682,2024-10-28,461.0,34010,충청남도 천안시,천안BIS
CAB285000462,봉항2리(삼성),36.83680476,127.31584642,2024-10-28,462.0,34010,충청남도 천안시,천안BIS
CAB285001486,천안성정동우체국,36.8302613,127.1341373,2024-10-28,1486.0,34010,충청남도 천안시,천안BIS
CAB285001487,두정고등학교,36.83394293,127.13254241,2024-10-28,1487.0,34010,충청남도 천안시,천안BIS
CAB285001488,두정대우5차아파트,36.83410081,127.12903765,2024-10-28,1488.0,34010,충청남도 천안시,천안BIS
CAB285001489,두정대우5차아파트,36.83384512,127.12915873,2024-10-28,1489.0,34010,충청남도 천안시,천안BIS
CAB285001490,두정세광아파트,36.82930045,127.12719198,2024-10-28,1490.0,34010,충청남도 천안시,천안BIS
CAB285001491,두정세광아파트,36.82923299,127.12744241,2024-10-28,1491.0,34010,충청남도 천안시,천안BIS
CAB285001492,두정부경아파트,36.82692875,127.12713208,2024-10-28,1492.0,34010,충청남도 천안시,천안BIS
CAB285001493,두정부경아파트,36.82681797,127.12739408,2024-10-28,1493.0,34010,충청남도 천안시,천안BIS
CAB285001494,백석종합상가,36.82208647,127.12459172,2024-10-28,1494.0,34010,충청남도 천안시,천안BIS
CAB285001495,백석종합상가,36.82225226,127.12492357,2024-10-28,1495.0,34010,충청남도 천안시,천안BIS
CAB285001496,백석초등학교,36.8205491,127.12008238,2024-10-28,1496.0,34010,충청남도 천안시,천안BIS
CAB285001497,백석초등학교,36.82076373,127.12076394,2024-10-28,1497.0,34010,충청남도 천안시,천안BIS
CAB285001498,주공그린빌3차아파트,36.819102,127.11968945,2024-10-28,1498.0,34010,충청남도 천안시,천안BIS
CAB285001499,백석호반2차아파트,36.81925199,127.1199854,2024-10-28,1499.0,34010,충청남도 천안시,천안BIS
CAB285001500,백석11단지,36.81876387,127.11790863,2024-10-28,1500.0,34010,충청남도 천안시,천안BIS
CAB285001501,백석호반1차아파트,36.81835357,127.11893377,2024-10-28,1501.0,34010,충청남도 천안시,천안BIS
CAB285001502,천안시청,36.81625965,127.11459907,2024-10-28,1502.0,34010,충청남도 천안시,천안BIS
CAB285001503,천안시청,36.816068,127.114488,2024-10-28,1503.0,34010,충청남도 천안시,천안BIS
CAB285001504,천안시청시의회,36.81572,127.112165,2024-10-28,1504.0,34010,충청남도 천안시,천안BIS
CAB285001505,천안시청시의회,36.81592336,127.11267692,2024-10-28,1505.0,34010,충청남도 천안시,천안BIS
CAB285001506,불당아이파크,36.80875251,127.1107399,2024-10-28,1506.0,34010,충청남도 천안시,천안BIS
CAB285001507,불당동일하이빌2단지,36.80850635,127.11090517,2024-10-28,1507.0,34010,충청남도 천안시,천안BIS
CAB285001508,불당대동아파트108동앞,36.80647705,127.11201439,2024-10-28,1508.0,34010,충청남도 천안시,천안BIS
CAB285001509,불당동일하이빌3단지,36.80681537,127.11152288,2024-10-28,1509.0,34010,충청남도 천안시,천안BIS
CAB285001510,불당호반아파트,36.80550394,127.11610221,2024-10-28,1510.0,34010,충청남도 천안시,천안BIS
CAB285001512,쌍용중학교,36.8038458,127.1211998,2024-10-28,1512.0,34010,충청남도 천안시,천안BIS
CAB285001513,주공9단지,36.80415237,127.1212552,2024-10-28,1513.0,34010,충청남도 천안시,천안BIS
CAB285001514,쌍용3동행정복지센터,36.8032196,127.1187602,2024-10-28,1514.0,34010,충청남도 천안시,천안BIS
CAB285001515,쌍용3동행정복지센터,36.8031025,127.11898087,2024-10-28,1515.0,34010,충청남도 천안시,천안BIS
CAB285001516,쌍용현대1차아파트,36.79518261,127.1313476,2024-10-28,1516.0,34010,충청남도 천안시,천안BIS
CAB285001517,쌍용현대2차아파트,36.795001,127.132346,2024-10-28,1517.0,34010,충청남도 천안시,천안BIS
CAB285001518,쌍용극동아파트(충무병원정문),36.7968126,127.13214,2024-10-28,1518.0,34010,충청남도 천안시,천안BIS
CAB285001519,천안역 서부광장,36.809944,127.143445,2024-10-28,1519.0,34010,충청남도 천안시,천안BIS
CAB285001520,천안역 서부광장,36.810142,127.143525,2024-10-28,1520.0,34010,충청남도 천안시,천안BIS
CAB285001521,화이트스톤,36.83114632,127.10887574,2024-10-28,1521.0,34010,충청남도 천안시,천안BIS
CAB285001522,STS,36.83101965,127.10912639,2024-10-28,1522.0,34010,충청남도 천안시,천안BIS
CAB285001523,천정2리,36.7598273,127.2113167,2024-10-28,1523.0,34010,충청남도 천안시,천안BIS
CAB285001524,발산리입구,36.7249107,127.3040632,2024-10-28,1524.0,34010,충청남도 천안시,천안BIS
CAB285001525,발산리입구,36.7248068,127.3039179,2024-10-28,1525.0,34010,충청남도 천안시,천안BIS
CAB285001526,황사동,36.7782992,127.3500455,2024-10-28,1526.0,34010,충청남도 천안시,천안BIS
CAB285001527,황사동,36.778155,127.3500962,2024-10-28,1527.0,34010,충청남도 천안시,천안BIS
CAB285001528,광덕1리,36.7883254,127.3472296,2024-10-28,1528.0,34010,충청남도 천안시,천안BIS
CAB285001529,동산리,36.7857507,127.3566088,2024-10-28,1529.0,34010,충청남도 천안시,천안BIS
CAB285001530,동산리,36.78542784,127.3565762,2024-10-28,1530.0,34010,충청남도 천안시,천안BIS
CAB285001531,행암리(종점),36.80463937,127.35436739,2024-10-28,1531.0,34010,충청남도 천안시,천안BIS
CAB285001532,행암리,36.8028094,127.3551869,2024-10-28,1532.0,34010,충청남도 천안시,천안BIS
CAB285001533,행암리,36.8027194,127.355316,2024-10-28,1533.0,34010,충청남도 천안시,천안BIS
CAB285001535,상동리,36.7703931,127.2597928,2024-10-28,1535.0,34010,충청남도 천안시,천안BIS
CAB285001536,전곡리(길마제),36.85064172,127.26684599,2024-10-28,1536.0,34010,충청남도 천안시,천안BIS
CAB285001537,납안1리,36.8554603,127.2666143,2024-10-28,1537.0,34010,충청남도 천안시,천안BIS
CAB285001540,호당1리,36.8850546,127.23320241,2024-10-28,1540.0,34010,충청남도 천안시,천안BIS
CAB285001541,호당1리,36.8848893,127.2331829,2024-10-28,1541.0,34010,충청남도 천안시,천안BIS
CAB285001542,시장리(전원주택단지),36.897671,127.2295636,2024-10-28,1542.0,34010,충청남도 천안시,천안BIS
CAB285001543,시장리(전원주택단지),36.8976722,127.2292886,2024-10-28,1543.0,34010,충청남도 천안시,천안BIS
CAB285001544,천정2리,36.7597728,127.2111488,2024-10-28,1544.0,34010,충청남도 천안시,천안BIS
CAB285001545,용원1리,36.7471151,127.2141077,2024-10-28,1545.0,34010,충청남도 천안시,천안BIS
CAB285001546,매송1리 느러니,36.8058637,127.27400902,2024-10-28,1546.0,34010,충청남도 천안시,천안BIS
CAB285001548,상동2리,36.770451,127.2630803,2024-10-28,362.0,34010,충청남도 천안시,천안BIS
CAB285001555,문덕리,36.8789115,127.1811532,2024-10-28,1555.0,34010,충청남도 천안시,천안BIS
CAB285001556,충청연수원 정문,36.8823878,127.1739131,2024-10-28,1556.0,34010,충청남도 천안시,천안BIS
CAB285001557,충청연수원 정문,36.882369,127.17376267,2024-10-28,1557.0,34010,충청남도 천안시,천안BIS
CAB285001558,신덕1리,36.91294292,127.21401954,2024-10-28,1558.0,34010,충청남도 천안시,천안BIS
CAB285001559,신덕1리,36.9131026,127.21339054,2024-10-28,1559.0,34010,충청남도 천안시,천안BIS
CAB285001560,가산1리,36.93700461,127.19493575,2024-10-28,1560.0,34010,충청남도 천안시,천안BIS
CAB285001561,가산1리,36.93694337,127.19474104,2024-10-28,1561.0,34010,충청남도 천안시,천안BIS
CAB285001562,연곡1리(연봉입구),36.9564564,127.1815659,2024-10-28,1562.0,34010,충청남도 천안시,천안BIS
CAB285001563,연곡1리(연봉입구),36.9565287,127.1816218,2024-10-28,1563.0,34010,충청남도 천안시,천안BIS
CAB285000463,봉항3리,36.84412808,127.31878238,2024-10-28,463.0,34010,충청남도 천안시,천안BIS
CAB285000464,동천안농협 연춘지점,36.7703059,127.2528996,2024-10-28,464.0,34010,충청남도 천안시,천안BIS
CAB285000465,용암리,36.7805227,127.2543909,2024-10-28,465.0,34010,충청남도 천안시,천안BIS
CAB285000466,용암1리,36.78352786,127.25588706,2024-10-28,466.0,34010,충청남도 천안시,천안BIS
CAB285000467,은석초교,36.78676141,127.25840567,2024-10-28,467.0,34010,충청남도 천안시,천안BIS
CAB285000468,용암리,36.79608963,127.26167407,2024-10-28,468.0,34010,충청남도 천안시,천안BIS
CAB285000469,용암2리,36.79833299,127.26435241,2024-10-28,469.0,34010,충청남도 천안시,천안BIS
CAB285000470,매송1리,36.80127132,127.2681824,2024-10-28,470.0,34010,충청남도 천안시,천안BIS
CAB285000471,매송1리,36.801156,127.26819681,2024-10-28,471.0,34010,충청남도 천안시,천안BIS
CAB285000472,매송1리 느러니,36.80586295,127.27378241,2024-10-28,472.0,34010,충청남도 천안시,천안BIS
CAB285000473,매송1리 오송정,36.81126015,127.27639873,2024-10-28,473.0,34010,충청남도 천안시,천안BIS
CAB285000474,매송1리 오송정,36.81130798,127.27619575,2024-10-28,474.0,34010,충청남도 천안시,천안BIS
CAB285000475,명덕리,36.81603075,127.27573114,2024-10-28,475.0,34010,충청남도 천안시,천안BIS
CAB285000476,동천안농협 북면지점,36.82294342,127.27319921,2024-10-28,476.0,34010,충청남도 천안시,천안BIS
CAB285000477,동천안농협 북면지점,36.82297412,127.27296442,2024-10-28,477.0,34010,충청남도 천안시,천안BIS
